timestamp,feature_id,model,query_tokens,response_tokens,cost_usd,latency_ms
2026-05-30T13:34:29Z,FT_012,gpt-4o,1775,774,0.012178,1159
2026-05-30T13:42:38Z,FT_013,gpt-4o,1399,1483,0.018328,2427
2026-05-30T13:54:54Z,FT_006,claude-opus-4-1,6609,2541,0.28971,9050
2026-05-30T14:41:22Z,FT_004,claude-haiku-4-5,564,230,0.001714,419
2026-05-30T14:45:00Z,FT_001,claude-sonnet-4-5,13471,377,0.046068,3907
2026-05-30T14:47:24Z,FT_011,claude-haiku-4-5,641,256,0.001921,514
2026-05-30T14:49:57Z,FT_004,claude-haiku-4-5,778,164,0.001598,476
2026-05-30T15:16:11Z,FT_001,claude-sonnet-4-5,10290,457,0.037725,3231
2026-05-30T15:22:02Z,FT_004,claude-haiku-4-5,502,169,0.001347,357
2026-05-30T17:49:42Z,FT_015,claude-opus-4-1,21865,5284,0.724275,15465
2026-05-30T18:06:32Z,FT_014,claude-haiku-4-5,1228,100,0.001728,351
2026-05-30T18:16:52Z,FT_018,claude-sonnet-4-5,1734,820,0.017502,1981
2026-05-30T18:50:56Z,FT_002,claude-sonnet-4-5,2722,666,0.018156,2274
2026-05-30T19:45:06Z,FT_014,claude-haiku-4-5,1715,80,0.002115,381
2026-05-30T20:10:05Z,FT_002,claude-sonnet-4-5,2761,882,0.021513,1775
2026-05-30T20:12:39Z,FT_006,claude-opus-4-1,8056,3411,0.376665,9246
2026-05-30T21:31:45Z,FT_013,gpt-4o,1233,2170,0.024782,3085
2026-05-30T22:29:46Z,FT_010,gpt-4o-mini,811,248,0.00027,735
2026-05-31T04:44:07Z,FT_018,claude-sonnet-4-5,2382,732,0.018126,1853
2026-05-31T07:10:31Z,FT_011,claude-haiku-4-5,874,215,0.001949,626
2026-05-31T08:01:14Z,FT_014,claude-haiku-4-5,1607,66,0.001937,312
2026-05-31T08:16:48Z,FT_014,claude-haiku-4-5,1587,70,0.001937,292
2026-05-31T08:43:30Z,FT_015,claude-opus-4-1,14459,5149,0.60306,10684
2026-05-31T09:11:41Z,FT_009,claude-opus-4-1,4616,1229,0.161415,6790
2026-05-31T09:13:06Z,FT_001,claude-sonnet-4-5,13430,414,0.0465,3615
2026-05-31T09:23:38Z,FT_010,gpt-4o-mini,980,340,0.000351,553
2026-05-31T10:19:09Z,FT_005,claude-sonnet-4-5,2405,543,0.01536,1990
2026-05-31T10:47:33Z,FT_003,gpt-4o,2787,135,0.008318,2038
2026-05-31T10:50:53Z,FT_003,gpt-4o,3354,210,0.010485,2551
2026-05-31T10:59:32Z,FT_014,claude-haiku-4-5,1530,102,0.00204,291
2026-05-31T11:04:19Z,FT_014,claude-haiku-4-5,1358,58,0.001648,292
2026-05-31T11:10:45Z,FT_001,claude-sonnet-4-5,10979,410,0.039087,3109
2026-05-31T11:20:19Z,FT_007,claude-sonnet-4-5,1661,350,0.010233,1464
2026-05-31T11:29:55Z,FT_012,gpt-4o,1314,869,0.011975,1447
2026-05-31T11:31:45Z,FT_012,gpt-4o,1726,908,0.013395,1626
2026-05-31T11:36:19Z,FT_004,claude-haiku-4-5,767,182,0.001677,360
2026-05-31T12:52:24Z,FT_005,claude-sonnet-4-5,1631,408,0.011013,1862
2026-05-31T13:02:03Z,FT_011,claude-haiku-4-5,888,208,0.001928,639
2026-05-31T13:05:28Z,FT_007,claude-sonnet-4-5,1092,434,0.009786,1184
2026-05-31T13:17:02Z,FT_008,gpt-4o,11691,2162,0.050848,3782
2026-05-31T13:20:14Z,FT_003,gpt-4o,3037,148,0.009073,1844
2026-05-31T13:36:58Z,FT_004,claude-haiku-4-5,492,175,0.001367,494
2026-05-31T13:59:08Z,FT_013,gpt-4o,1060,1837,0.02102,2526
2026-05-31T14:35:08Z,FT_018,claude-sonnet-4-5,2372,734,0.018126,1720
2026-05-31T14:35:24Z,FT_002,claude-sonnet-4-5,2647,793,0.019836,2266
2026-05-31T14:41:40Z,FT_010,gpt-4o-mini,1014,301,0.000333,739
2026-05-31T14:48:37Z,FT_006,claude-opus-4-1,7592,2871,0.329205,9734
2026-05-31T14:53:38Z,FT_010,gpt-4o-mini,814,216,0.000252,668
2026-05-31T15:23:31Z,FT_015,claude-opus-4-1,17778,4232,0.58407,14445
2026-05-31T15:40:53Z,FT_009,claude-opus-4-1,4517,1325,0.16713,5245
2026-05-31T15:55:50Z,FT_006,claude-opus-4-1,9383,2527,0.33027,9834
2026-05-31T15:57:12Z,FT_001,claude-sonnet-4-5,13072,357,0.044571,3393
2026-05-31T16:00:18Z,FT_004,claude-haiku-4-5,587,200,0.001587,485
2026-05-31T16:20:04Z,FT_012,gpt-4o,1882,591,0.010615,1384
2026-05-31T16:25:50Z,FT_013,gpt-4o,1374,1477,0.018205,3059
2026-05-31T16:40:14Z,FT_016,claude-sonnet-4-5,2116,493,0.013743,1599
2026-05-31T17:11:56Z,FT_007,claude-sonnet-4-5,1412,339,0.009321,1357
2026-05-31T17:25:02Z,FT_002,claude-sonnet-4-5,1961,973,0.020478,1882
2026-05-31T17:34:51Z,FT_001,claude-sonnet-4-5,10496,379,0.037173,3187
2026-05-31T18:54:40Z,FT_011,claude-haiku-4-5,797,226,0.001927,541
2026-05-31T19:07:53Z,FT_004,claude-haiku-4-5,496,209,0.001541,523
2026-05-31T20:50:12Z,FT_009,claude-opus-4-1,4059,1529,0.17556,7223
2026-05-31T21:22:48Z,FT_010,gpt-4o-mini,945,249,0.000291,766
2026-05-31T21:29:16Z,FT_008,gpt-4o,12684,2044,0.05215,4787
2026-05-31T22:15:11Z,FT_001,claude-sonnet-4-5,11979,471,0.043002,3212
2026-06-01T04:48:46Z,FT_014,claude-haiku-4-5,1400,62,0.00171,374
2026-06-01T04:52:09Z,FT_007,claude-sonnet-4-5,1219,365,0.009132,1407
2026-06-01T07:09:44Z,FT_014,claude-haiku-4-5,1386,85,0.001811,328
2026-06-01T07:13:09Z,FT_001,claude-sonnet-4-5,12555,409,0.0438,3473
2026-06-01T08:29:12Z,FT_013,gpt-4o,1162,1373,0.016635,2679
2026-06-01T08:42:34Z,FT_002,claude-sonnet-4-5,1997,638,0.015561,1908
2026-06-01T09:10:17Z,FT_002,claude-sonnet-4-5,2142,928,0.020346,1897
2026-06-01T09:22:37Z,FT_004,claude-haiku-4-5,500,214,0.00157,382
2026-06-01T09:37:24Z,FT_015,claude-opus-4-1,19057,5665,0.71073,14484
2026-06-01T10:05:17Z,FT_009,claude-opus-4-1,3305,1138,0.134925,5259
2026-06-01T10:29:34Z,FT_012,gpt-4o,1639,903,0.013128,1373
2026-06-01T10:50:51Z,FT_010,gpt-4o-mini,676,248,0.00025,619
2026-06-01T11:02:19Z,FT_010,gpt-4o-mini,759,359,0.000329,780
2026-06-01T11:02:39Z,FT_007,claude-sonnet-4-5,1519,481,0.011772,1156
2026-06-01T11:20:41Z,FT_001,claude-sonnet-4-5,12859,380,0.044277,3318
2026-06-01T11:39:39Z,FT_014,claude-haiku-4-5,1497,78,0.001887,270
2026-06-01T12:06:59Z,FT_006,claude-opus-4-1,6635,2369,0.2772,9458
2026-06-01T12:11:09Z,FT_004,claude-haiku-4-5,530,192,0.00149,410
2026-06-01T12:24:31Z,FT_010,gpt-4o-mini,897,321,0.000327,631
2026-06-01T12:31:19Z,FT_008,gpt-4o,11488,1294,0.04166,3575
2026-06-01T13:02:28Z,FT_003,gpt-4o,3795,185,0.011338,2551
2026-06-01T13:07:12Z,FT_015,claude-opus-4-1,14423,4026,0.518295,14947
2026-06-01T13:11:13Z,FT_011,claude-haiku-4-5,800,199,0.001795,577
2026-06-01T13:35:02Z,FT_008,gpt-4o,11879,1675,0.046448,3776
2026-06-01T13:40:38Z,FT_009,claude-opus-4-1,5049,1531,0.19056,6956
2026-06-01T13:46:06Z,FT_018,claude-sonnet-4-5,2166,815,0.018723,1446
2026-06-01T14:14:58Z,FT_001,claude-sonnet-4-5,13378,416,0.046374,3795
2026-06-01T14:16:57Z,FT_003,gpt-4o,3021,183,0.009383,2274
2026-06-01T14:17:16Z,FT_007,claude-sonnet-4-5,1671,322,0.009843,1199
2026-06-01T14:28:22Z,FT_012,gpt-4o,1249,1042,0.013543,1566
2026-06-01T14:31:22Z,FT_005,claude-sonnet-4-5,2386,661,0.017073,1589
2026-06-01T14:50:25Z,FT_001,claude-sonnet-4-5,10882,471,0.039711,3483
2026-06-01T14:59:20Z,FT_011,claude-haiku-4-5,754,270,0.002104,563
2026-06-01T15:12:18Z,FT_012,gpt-4o,1343,661,0.009968,1234
2026-06-01T15:15:29Z,FT_004,claude-haiku-4-5,655,150,0.001405,458
2026-06-01T15:25:26Z,FT_006,claude-opus-4-1,9503,3130,0.377295,9584
2026-06-01T15:55:34Z,FT_001,claude-sonnet-4-5,13308,415,0.046149,3611
2026-06-01T16:46:06Z,FT_009,claude-opus-4-1,3552,1793,0.187755,5253
2026-06-01T16:57:39Z,FT_018,claude-sonnet-4-5,2298,479,0.014079,1532
2026-06-01T17:29:32Z,FT_016,claude-sonnet-4-5,1425,351,0.00954,1537
2026-06-01T17:58:35Z,FT_005,claude-sonnet-4-5,2485,448,0.014175,1766
2026-06-01T19:36:54Z,FT_003,gpt-4o,2604,129,0.0078,2487
2026-06-01T19:49:48Z,FT_014,claude-haiku-4-5,1642,62,0.001952,324
2026-06-01T20:07:24Z,FT_004,claude-haiku-4-5,780,128,0.00142,489
2026-06-01T20:41:48Z,FT_013,gpt-4o,912,2183,0.02411,2456
2026-06-01T22:30:07Z,FT_011,claude-haiku-4-5,1019,209,0.002064,624
2026-06-01T23:32:26Z,FT_010,gpt-4o-mini,1017,214,0.000281,762
2026-06-02T01:16:14Z,FT_004,claude-haiku-4-5,715,182,0.001625,413
2026-06-02T02:16:49Z,FT_007,claude-sonnet-4-5,1062,480,0.010386,1037
2026-06-02T02:52:32Z,FT_012,gpt-4o,1891,1024,0.014968,1143
2026-06-02T03:02:56Z,FT_001,claude-sonnet-4-5,11989,389,0.041802,3119
2026-06-02T04:05:49Z,FT_003,gpt-4o,2469,133,0.007503,1904
2026-06-02T06:05:13Z,FT_001,claude-sonnet-4-5,12137,457,0.043266,3191
2026-06-02T07:24:35Z,FT_012,gpt-4o,1998,949,0.014485,1292
2026-06-02T07:25:13Z,FT_001,claude-sonnet-4-5,12834,428,0.044922,3707
2026-06-02T07:54:06Z,FT_008,gpt-4o,10477,1443,0.040622,4978
2026-06-02T08:41:25Z,FT_015,claude-opus-4-1,14315,5388,0.618825,13857
2026-06-02T08:47:37Z,FT_009,claude-opus-4-1,4931,1129,0.15864,5432
2026-06-02T08:59:22Z,FT_013,gpt-4o,1491,1580,0.019528,2983
2026-06-02T10:05:53Z,FT_010,gpt-4o-mini,750,242,0.000258,570
2026-06-02T10:44:53Z,FT_007,claude-sonnet-4-5,1166,276,0.007638,1440
2026-06-02T11:04:54Z,FT_010,gpt-4o-mini,690,244,0.00025,548
2026-06-02T11:07:10Z,FT_011,claude-haiku-4-5,708,286,0.002138,504
2026-06-02T11:23:26Z,FT_010,gpt-4o-mini,798,351,0.00033,718
2026-06-02T11:38:34Z,FT_011,claude-haiku-4-5,1020,250,0.00227,605
2026-06-02T11:55:14Z,FT_003,gpt-4o,3410,143,0.009955,2039
2026-06-02T12:07:05Z,FT_009,claude-opus-4-1,4717,1555,0.18738,5321
2026-06-02T12:19:58Z,FT_002,claude-sonnet-4-5,2294,953,0.021177,2182
2026-06-02T12:52:37Z,FT_014,claude-haiku-4-5,1235,78,0.001625,325
2026-06-02T12:57:50Z,FT_018,claude-sonnet-4-5,2290,702,0.0174,1736
2026-06-02T13:35:35Z,FT_018,claude-sonnet-4-5,1872,776,0.017256,1524
2026-06-02T13:36:37Z,FT_013,gpt-4o,1292,1751,0.02074,2959
2026-06-02T13:42:41Z,FT_001,claude-sonnet-4-5,11292,409,0.040011,3410
2026-06-02T14:49:23Z,FT_005,claude-sonnet-4-5,1916,644,0.015408,2137
2026-06-02T15:05:35Z,FT_010,gpt-4o-mini,649,360,0.000313,732
2026-06-02T15:10:21Z,FT_004,claude-haiku-4-5,741,160,0.001541,499
2026-06-02T15:32:57Z,FT_011,claude-haiku-4-5,790,231,0.001945,555
2026-06-02T15:36:28Z,FT_014,claude-haiku-4-5,1115,100,0.001615,291
2026-06-02T16:56:49Z,FT_005,claude-sonnet-4-5,2180,400,0.01254,2134
2026-06-02T17:19:34Z,FT_004,claude-haiku-4-5,582,222,0.001692,492
2026-06-02T17:32:07Z,FT_003,gpt-4o,2529,150,0.007822,2467
2026-06-02T17:32:17Z,FT_015,claude-opus-4-1,14544,4446,0.55161,14748
2026-06-02T17:33:35Z,FT_006,claude-opus-4-1,9553,4133,0.45327,8353
2026-06-02T17:50:15Z,FT_016,claude-sonnet-4-5,2139,439,0.013002,1493
2026-06-02T17:54:11Z,FT_009,claude-opus-4-1,3732,1992,0.20538,6014
2026-06-02T18:15:33Z,FT_002,claude-sonnet-4-5,1958,979,0.020559,1757
2026-06-02T18:36:32Z,FT_008,gpt-4o,12299,1390,0.044647,4311
2026-06-02T18:49:18Z,FT_006,claude-opus-4-1,10122,3685,0.428205,7259
2026-06-02T19:35:31Z,FT_007,claude-sonnet-4-5,1369,430,0.010557,1226
2026-06-02T20:11:33Z,FT_014,claude-haiku-4-5,1536,61,0.001841,319
2026-06-02T20:29:46Z,FT_012,gpt-4o,1472,1036,0.01404,1642
2026-06-02T20:58:17Z,FT_001,claude-sonnet-4-5,13689,432,0.047547,3383
2026-06-02T21:01:56Z,FT_004,claude-haiku-4-5,610,136,0.00129,441
2026-06-02T22:52:16Z,FT_014,claude-haiku-4-5,1295,62,0.001605,336
2026-06-03T03:55:08Z,FT_013,gpt-4o,1331,1282,0.016147,3372
2026-06-03T03:57:05Z,FT_006,claude-opus-4-1,10178,2313,0.326145,8659
2026-06-03T05:19:05Z,FT_002,claude-sonnet-4-5,1966,1025,0.021273,1711
2026-06-03T08:12:08Z,FT_010,gpt-4o-mini,750,221,0.000245,700
2026-06-03T08:15:07Z,FT_007,claude-sonnet-4-5,1326,449,0.010713,1405
2026-06-03T08:27:07Z,FT_001,claude-sonnet-4-5,13693,391,0.046944,3321
2026-06-03T08:58:46Z,FT_010,gpt-4o-mini,669,337,0.000303,647
2026-06-03T09:31:40Z,FT_014,claude-haiku-4-5,1373,90,0.001823,295
2026-06-03T09:35:53Z,FT_001,claude-sonnet-4-5,13279,383,0.045582,3500
2026-06-03T09:58:15Z,FT_001,claude-sonnet-4-5,10416,372,0.036828,3830
2026-06-03T10:00:07Z,FT_001,claude-sonnet-4-5,13598,443,0.047439,3676
2026-06-03T10:06:48Z,FT_004,claude-haiku-4-5,575,171,0.00143,440
2026-06-03T10:11:43Z,FT_010,gpt-4o-mini,788,253,0.00027,780
2026-06-03T10:12:33Z,FT_011,claude-haiku-4-5,781,309,0.002326,541
2026-06-03T10:26:23Z,FT_011,claude-haiku-4-5,811,249,0.002056,637
2026-06-03T10:48:30Z,FT_012,gpt-4o,1742,634,0.010695,1371
2026-06-03T11:07:24Z,FT_008,gpt-4o,14896,1292,0.05016,4670
2026-06-03T11:11:51Z,FT_004,claude-haiku-4-5,560,183,0.001475,451
2026-06-03T11:15:05Z,FT_007,claude-sonnet-4-5,1255,364,0.009225,1248
2026-06-03T11:47:44Z,FT_014,claude-haiku-4-5,1333,84,0.001753,288
2026-06-03T12:29:59Z,FT_003,gpt-4o,3068,193,0.0096,1995
2026-06-03T12:36:57Z,FT_012,gpt-4o,1810,590,0.010425,1438
2026-06-03T12:57:52Z,FT_016,claude-sonnet-4-5,2051,296,0.010593,1253
2026-06-03T13:47:06Z,FT_001,claude-sonnet-4-5,12955,426,0.045255,3576
2026-06-03T13:49:21Z,FT_014,claude-haiku-4-5,1208,98,0.001698,272
2026-06-03T14:05:10Z,FT_018,claude-sonnet-4-5,2251,764,0.018213,1921
2026-06-03T14:11:23Z,FT_005,claude-sonnet-4-5,1625,512,0.012555,1538
2026-06-03T14:13:16Z,FT_013,gpt-4o,1273,1902,0.022203,2998
2026-06-03T14:56:37Z,FT_018,claude-sonnet-4-5,2194,690,0.016932,1542
2026-06-03T15:16:01Z,FT_015,claude-opus-4-1,15255,5811,0.66465,13508
2026-06-03T15:30:12Z,FT_015,claude-opus-4-1,21471,6079,0.77799,12368
2026-06-03T16:12:14Z,FT_002,claude-sonnet-4-5,2314,866,0.019932,1834
2026-06-03T16:37:06Z,FT_006,claude-opus-4-1,9509,3538,0.407985,7232
2026-06-03T16:41:57Z,FT_004,claude-haiku-4-5,694,136,0.001374,454
2026-06-03T16:52:02Z,FT_008,gpt-4o,14773,2266,0.059592,3974
2026-06-03T16:53:29Z,FT_009,claude-opus-4-1,4877,1587,0.19218,5695
2026-06-03T17:02:41Z,FT_012,gpt-4o,1491,736,0.011088,1577
2026-06-03T17:21:46Z,FT_007,claude-sonnet-4-5,1340,300,0.00852,1340
2026-06-03T17:32:57Z,FT_005,claude-sonnet-4-5,2072,473,0.013311,1800
2026-06-03T18:05:43Z,FT_010,gpt-4o-mini,769,319,0.000307,576
2026-06-03T18:14:54Z,FT_009,claude-opus-4-1,4689,1296,0.167535,5004
2026-06-03T18:30:08Z,FT_004,claude-haiku-4-5,538,223,0.001653,414
2026-06-03T18:53:17Z,FT_003,gpt-4o,2933,197,0.009303,2566
2026-06-03T19:13:56Z,FT_003,gpt-4o,2829,222,0.009293,2018
2026-06-03T19:51:19Z,FT_014,claude-haiku-4-5,1463,69,0.001808,298
2026-06-03T21:48:59Z,FT_009,claude-opus-4-1,3308,1183,0.138345,6653
2026-06-03T23:01:18Z,FT_011,claude-haiku-4-5,906,183,0.001821,602
2026-06-04T01:47:02Z,FT_011,claude-haiku-4-5,757,176,0.001637,628
2026-06-04T05:24:54Z,FT_013,gpt-4o,1394,2323,0.026715,3305
2026-06-04T05:35:38Z,FT_007,claude-sonnet-4-5,1381,416,0.010383,1042
2026-06-04T05:41:29Z,FT_011,claude-haiku-4-5,743,298,0.002233,564
2026-06-04T07:06:13Z,FT_009,claude-opus-4-1,5162,1198,0.16728,6971
2026-06-04T07:38:31Z,FT_006,claude-opus-4-1,7796,4107,0.424965,7274
2026-06-04T07:47:12Z,FT_004,claude-haiku-4-5,771,218,0.001861,365
2026-06-04T08:31:28Z,FT_004,claude-haiku-4-5,636,194,0.001606,369
2026-06-04T09:19:52Z,FT_008,gpt-4o,11079,1302,0.040718,4567
2026-06-04T09:21:46Z,FT_001,claude-sonnet-4-5,12046,378,0.041808,3115
2026-06-04T09:44:53Z,FT_001,claude-sonnet-4-5,12968,409,0.045039,3588
2026-06-04T09:58:08Z,FT_003,gpt-4o,2526,229,0.008605,2005
2026-06-04T10:09:26Z,FT_001,claude-sonnet-4-5,11734,458,0.042072,3600
2026-06-04T10:33:50Z,FT_006,claude-opus-4-1,6689,2644,0.298635,9024
2026-06-04T11:17:31Z,FT_014,claude-haiku-4-5,1397,102,0.001907,266
2026-06-04T11:59:17Z,FT_003,gpt-4o,2970,152,0.008945,2506
2026-06-04T12:12:03Z,FT_002,claude-sonnet-4-5,2910,911,0.022395,1924
2026-06-04T12:28:12Z,FT_015,claude-opus-4-1,19834,4787,0.656535,10696
2026-06-04T13:06:47Z,FT_013,gpt-4o,1000,1419,0.01669,2885
2026-06-04T13:19:12Z,FT_014,claude-haiku-4-5,1251,102,0.001761,298
2026-06-04T13:28:51Z,FT_001,claude-sonnet-4-5,10845,476,0.039675,3641
2026-06-04T13:36:15Z,FT_004,claude-haiku-4-5,514,134,0.001184,403
2026-06-04T13:49:51Z,FT_010,gpt-4o-mini,624,321,0.000286,647
2026-06-04T14:02:23Z,FT_014,claude-haiku-4-5,1185,81,0.00159,338
2026-06-04T14:25:47Z,FT_009,claude-opus-4-1,3532,1145,0.138855,5361
2026-06-04T14:31:32Z,FT_011,claude-haiku-4-5,905,307,0.00244,479
2026-06-04T14:34:30Z,FT_012,gpt-4o,1769,658,0.011003,1527
2026-06-04T14:46:42Z,FT_015,claude-opus-4-1,20058,4685,0.652245,13636
2026-06-04T15:09:53Z,FT_008,gpt-4o,10167,1447,0.039887,4432
2026-06-04T15:33:12Z,FT_005,claude-sonnet-4-5,2559,458,0.014547,2125
2026-06-04T15:44:31Z,FT_005,claude-sonnet-4-5,2160,617,0.015735,1884
2026-06-04T15:53:28Z,FT_002,claude-sonnet-4-5,2630,826,0.02028,1902
2026-06-04T15:58:53Z,FT_010,gpt-4o-mini,625,262,0.000251,737
2026-06-04T16:08:31Z,FT_001,claude-sonnet-4-5,10755,405,0.03834,3430
2026-06-04T16:18:02Z,FT_016,claude-sonnet-4-5,1609,508,0.012447,1593
2026-06-04T16:29:37Z,FT_012,gpt-4o,1502,945,0.013205,1160
2026-06-04T16:30:12Z,FT_010,gpt-4o-mini,935,240,0.000284,713
2026-06-04T16:40:12Z,FT_003,gpt-4o,3768,130,0.01072,2536
2026-06-04T16:45:05Z,FT_018,claude-sonnet-4-5,2702,484,0.015366,1930
2026-06-04T17:14:19Z,FT_007,claude-sonnet-4-5,1555,484,0.011925,1029
2026-06-04T18:22:43Z,FT_007,claude-sonnet-4-5,1169,323,0.008352,1091
2026-06-04T18:24:32Z,FT_004,claude-haiku-4-5,516,136,0.001196,438
2026-06-04T19:53:24Z,FT_010,gpt-4o-mini,1023,290,0.000327,688
2026-06-04T19:59:01Z,FT_018,claude-sonnet-4-5,2131,550,0.014643,1448
2026-06-04T20:18:36Z,FT_014,claude-haiku-4-5,1687,59,0.001982,308
2026-06-04T22:22:25Z,FT_012,gpt-4o,1774,953,0.013965,1495
2026-06-04T23:30:17Z,FT_009,claude-opus-4-1,5121,1209,0.16749,5371
2026-06-05T00:21:21Z,FT_014,claude-haiku-4-5,1372,101,0.001877,274
2026-06-05T02:01:59Z,FT_007,claude-sonnet-4-5,1593,405,0.010854,1398
2026-06-05T08:28:36Z,FT_016,claude-sonnet-4-5,2012,327,0.010941,1519
2026-06-05T09:10:16Z,FT_009,claude-opus-4-1,3298,1141,0.135045,7094
2026-06-05T09:26:47Z,FT_015,claude-opus-4-1,14182,3892,0.50463,10983
2026-06-05T09:30:21Z,FT_004,claude-haiku-4-5,672,128,0.001312,364
2026-06-05T09:37:44Z,FT_009,claude-opus-4-1,4195,1615,0.18405,6927
2026-06-05T09:38:50Z,FT_012,gpt-4o,1302,733,0.010585,1383
2026-06-05T09:41:05Z,FT_002,claude-sonnet-4-5,2562,926,0.021576,1897
2026-06-05T09:52:27Z,FT_007,claude-sonnet-4-5,1055,326,0.008055,1253
2026-06-05T10:03:51Z,FT_012,gpt-4o,1835,854,0.013128,1275
2026-06-05T10:21:59Z,FT_008,gpt-4o,9976,1261,0.03755,4760
2026-06-05T10:36:26Z,FT_009,claude-opus-4-1,3167,1501,0.16008,7247
2026-06-05T10:42:44Z,FT_010,gpt-4o-mini,644,198,0.000215,760
2026-06-05T11:09:35Z,FT_014,claude-haiku-4-5,1317,85,0.001742,377
2026-06-05T11:21:02Z,FT_010,gpt-4o-mini,650,223,0.000231,796
2026-06-05T11:24:25Z,FT_006,claude-opus-4-1,6388,3842,0.38397,7161
2026-06-05T11:31:50Z,FT_001,claude-sonnet-4-5,12691,373,0.043668,3767
2026-06-05T12:01:14Z,FT_011,claude-haiku-4-5,700,265,0.002025,481
2026-06-05T12:14:05Z,FT_011,claude-haiku-4-5,847,253,0.002112,645
2026-06-05T12:20:49Z,FT_018,claude-sonnet-4-5,2712,760,0.019536,2009
2026-06-05T13:17:28Z,FT_001,claude-sonnet-4-5,13849,390,0.047397,3328
2026-06-05T13:24:09Z,FT_015,claude-opus-4-1,15520,4733,0.587775,15261
2026-06-05T13:29:48Z,FT_003,gpt-4o,2799,181,0.008807,1831
2026-06-05T13:30:46Z,FT_001,claude-sonnet-4-5,10975,455,0.03975,3323
2026-06-05T13:31:22Z,FT_001,claude-sonnet-4-5,12739,367,0.043722,3228
2026-06-05T13:46:37Z,FT_003,gpt-4o,2995,225,0.009737,2596
2026-06-05T14:16:55Z,FT_004,claude-haiku-4-5,489,229,0.001634,479
2026-06-05T14:35:08Z,FT_010,gpt-4o-mini,728,355,0.000322,660
2026-06-05T14:39:54Z,FT_018,claude-sonnet-4-5,2286,753,0.018153,1412
2026-06-05T14:50:36Z,FT_008,gpt-4o,12759,1774,0.049638,3716
2026-06-05T14:54:45Z,FT_004,claude-haiku-4-5,480,146,0.00121,460
2026-06-05T15:12:42Z,FT_002,claude-sonnet-4-5,2620,653,0.017655,2109
2026-06-05T15:23:45Z,FT_005,claude-sonnet-4-5,1799,666,0.015387,1606
2026-06-05T15:31:11Z,FT_014,claude-haiku-4-5,1656,87,0.002091,368
2026-06-05T15:42:23Z,FT_013,gpt-4o,1219,1901,0.022058,2497
2026-06-05T15:55:05Z,FT_010,gpt-4o-mini,641,208,0.000221,614
2026-06-05T16:03:03Z,FT_005,claude-sonnet-4-5,1816,419,0.011733,1642
2026-06-05T16:25:08Z,FT_001,claude-sonnet-4-5,12154,472,0.043542,3550
2026-06-05T17:19:16Z,FT_014,claude-haiku-4-5,1092,102,0.001602,291
2026-06-05T17:31:10Z,FT_003,gpt-4o,2852,152,0.00865,2316
2026-06-05T17:31:57Z,FT_007,claude-sonnet-4-5,1195,457,0.01044,1171
2026-06-05T18:19:20Z,FT_006,claude-opus-4-1,10414,2431,0.338535,8280
2026-06-05T18:33:58Z,FT_013,gpt-4o,1198,1740,0.020395,3150
2026-06-05T19:24:39Z,FT_011,claude-haiku-4-5,751,184,0.001671,579
2026-06-05T19:32:49Z,FT_012,gpt-4o,1201,813,0.011133,1583
2026-06-05T22:02:56Z,FT_004,claude-haiku-4-5,624,152,0.001384,469
2026-06-06T00:51:16Z,FT_013,gpt-4o,1168,2013,0.02305,2959
2026-06-06T07:43:38Z,FT_013,gpt-4o,1396,1852,0.02201,3473
2026-06-06T09:26:33Z,FT_002,claude-sonnet-4-5,2360,903,0.020625,1993
2026-06-06T10:30:27Z,FT_006,claude-opus-4-1,6655,2672,0.300225,7583
2026-06-06T10:32:29Z,FT_008,gpt-4o,9453,1736,0.040993,4987
2026-06-06T10:42:58Z,FT_006,claude-opus-4-1,10375,3714,0.434175,8295
2026-06-06T10:51:53Z,FT_016,claude-sonnet-4-5,1858,387,0.011379,1444
2026-06-06T10:55:29Z,FT_014,claude-haiku-4-5,1343,66,0.001673,333
2026-06-06T11:02:50Z,FT_014,claude-haiku-4-5,1580,66,0.00191,282
2026-06-06T11:16:30Z,FT_009,claude-opus-4-1,3194,1239,0.140835,5079
2026-06-06T11:21:43Z,FT_010,gpt-4o-mini,712,295,0.000284,673
2026-06-06T11:29:56Z,FT_008,gpt-4o,9325,1688,0.040192,4427
2026-06-06T11:40:12Z,FT_002,claude-sonnet-4-5,2065,810,0.018345,1569
2026-06-06T11:53:46Z,FT_004,claude-haiku-4-5,637,128,0.001277,383
2026-06-06T11:57:46Z,FT_010,gpt-4o-mini,909,344,0.000343,599
2026-06-06T12:03:41Z,FT_001,claude-sonnet-4-5,13717,411,0.047316,3324
2026-06-06T12:07:49Z,FT_004,claude-haiku-4-5,549,229,0.001694,518
2026-06-06T12:11:18Z,FT_001,claude-sonnet-4-5,12576,419,0.044013,3129
2026-06-06T12:21:56Z,FT_004,claude-haiku-4-5,529,213,0.001594,396
2026-06-06T12:23:53Z,FT_003,gpt-4o,3922,136,0.011165,2157
2026-06-06T12:26:56Z,FT_003,gpt-4o,3140,127,0.00912,1942
2026-06-06T12:34:28Z,FT_011,claude-haiku-4-5,991,175,0.001866,620
2026-06-06T13:17:37Z,FT_018,claude-sonnet-4-5,2236,637,0.016263,1413
2026-06-06T13:24:54Z,FT_001,claude-sonnet-4-5,12891,441,0.045288,3677
2026-06-06T13:33:53Z,FT_009,claude-opus-4-1,4900,1307,0.171525,6265
