call_id,run_id,agent_id,step_index,tool_name,args_json,called_at,latency_ms,status,cost_usd
TC_002071,RUN_00397,kyc_refresh_v2,3,doc_extract,"{""customer_id"":""CUST_929554""}",2026-04-07T07:25:48Z,90,OK,0.0207
TC_002072,RUN_00398,loan_pkg_v4,0,appraisal_request,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:27Z,45,OK,0.0093
TC_002073,RUN_00398,loan_pkg_v4,1,income_verify,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:29Z,45,OK,0.0374
TC_002074,RUN_00398,loan_pkg_v4,2,credit_pull,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:32Z,380,OK,0.0035
TC_002075,RUN_00398,loan_pkg_v4,3,approval_route,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:35Z,45,OK,0.0195
TC_002076,RUN_00398,loan_pkg_v4,4,compliance_scan,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:38Z,90,OK,0.0392
TC_002077,RUN_00398,loan_pkg_v4,5,title_check,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:41Z,90,OK,0.0026
TC_002078,RUN_00398,loan_pkg_v4,6,comm_draft,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:44Z,90,OK,0.0145
TC_002079,RUN_00398,loan_pkg_v4,7,doc_assemble,"{""customer_id"":""CUST_501486""}",2026-04-12T11:21:47Z,45,OK,0.0147
TC_002080,RUN_00399,loan_pkg_v4,0,compliance_scan,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:44Z,180,OK,0.0361
TC_002081,RUN_00399,loan_pkg_v4,1,approval_route,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:46Z,45,OK,0.0078
TC_002082,RUN_00399,loan_pkg_v4,2,title_check,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:48Z,90,OK,0.0296
TC_002083,RUN_00399,loan_pkg_v4,3,title_check,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:50Z,90,OK,0.0149
TC_002084,RUN_00399,loan_pkg_v4,4,rate_lock,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:52Z,45,OK,0.0182
TC_002085,RUN_00399,loan_pkg_v4,5,comm_draft,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:55Z,90,OK,0.0096
TC_002086,RUN_00399,loan_pkg_v4,6,rate_lock,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:57Z,380,OK,0.0159
TC_002087,RUN_00399,loan_pkg_v4,7,approval_route,"{""customer_id"":""CUST_854026""}",2026-04-01T19:28:59Z,380,OK,0.0226
TC_002088,RUN_00400,loan_pkg_v4,0,appraisal_request,"{""customer_id"":""CUST_647188""}",2026-04-19T00:07:23Z,90,OK,0.0303
TC_002089,RUN_00400,loan_pkg_v4,1,comm_draft,"{""customer_id"":""CUST_647188""}",2026-04-19T00:07:33Z,45,OK,0.0378
TC_002090,RUN_00400,loan_pkg_v4,2,title_check,"{""customer_id"":""CUST_647188""}",2026-04-19T00:07:44Z,45,OK,0.0256
TC_002091,RUN_00400,loan_pkg_v4,3,asset_verify,"{""customer_id"":""CUST_647188""}",2026-04-19T00:07:55Z,45,OK,0.0192
TC_002092,RUN_00400,loan_pkg_v4,4,credit_pull,"{""customer_id"":""CUST_647188""}",2026-04-19T00:08:06Z,90,OK,0.0086
TC_002093,RUN_00400,loan_pkg_v4,5,income_verify,"{""customer_id"":""CUST_647188""}",2026-04-19T00:08:17Z,90,OK,0.0033
TC_002094,RUN_00400,loan_pkg_v4,6,title_check,"{""customer_id"":""CUST_647188""}",2026-04-19T00:08:28Z,180,OK,0.0151
TC_002095,RUN_00400,loan_pkg_v4,7,income_verify,"{""customer_id"":""CUST_647188""}",2026-04-19T00:08:39Z,380,OK,0.022
TC_002096,RUN_00401,claims_triage_v3,0,siu_check,"{""customer_id"":""CUST_304897""}",2026-04-14T16:33:28Z,1850,OK,0.0383
TC_002097,RUN_00401,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_304897""}",2026-04-14T16:33:43Z,45,OK,0.0335
TC_002098,RUN_00401,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_304897""}",2026-04-14T16:33:59Z,180,OK,0.0301
TC_002099,RUN_00401,claims_triage_v3,3,doc_extract,"{""customer_id"":""CUST_304897""}",2026-04-14T16:34:15Z,45,OK,0.0265
TC_002100,RUN_00401,claims_triage_v3,4,policy_lookup,"{""customer_id"":""CUST_304897""}",2026-04-14T16:34:30Z,45,OK,0.011
TC_002101,RUN_00401,claims_triage_v3,5,fraud_score,"{""customer_id"":""CUST_304897""}",2026-04-14T16:34:46Z,45,OK,0.0074
TC_002102,RUN_00401,claims_triage_v3,6,fraud_score,"{""customer_id"":""CUST_304897""}",2026-04-14T16:35:02Z,45,OK,0.03
TC_002103,RUN_00401,claims_triage_v3,7,siu_check,"{""customer_id"":""CUST_304897""}",2026-04-14T16:35:17Z,90,OK,0.0393
TC_002104,RUN_00402,loan_pkg_v4,0,appraisal_request,"{""customer_id"":""CUST_922308""}",2026-04-01T07:33:46Z,45,OK,0.0211
TC_002105,RUN_00402,loan_pkg_v4,1,rate_lock,"{""customer_id"":""CUST_922308""}",2026-04-01T07:34:00Z,45,OK,0.0359
TC_002106,RUN_00402,loan_pkg_v4,2,comm_draft,"{""customer_id"":""CUST_922308""}",2026-04-01T07:34:15Z,90,OK,0.0034
TC_002107,RUN_00402,loan_pkg_v4,3,rate_lock,"{""customer_id"":""CUST_922308""}",2026-04-01T07:34:30Z,45,OK,0.0347
TC_002108,RUN_00402,loan_pkg_v4,4,appraisal_request,"{""customer_id"":""CUST_922308""}",2026-04-01T07:34:45Z,90,OK,0.0306
TC_002109,RUN_00402,loan_pkg_v4,5,income_verify,"{""customer_id"":""CUST_922308""}",2026-04-01T07:35:00Z,380,OK,0.0217
TC_002110,RUN_00403,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_422891""}",2026-04-15T21:50:54Z,180,OK,0.0066
TC_002111,RUN_00403,claims_triage_v3,1,claim_lookup,"{""customer_id"":""CUST_422891""}",2026-04-15T21:51:01Z,45,OK,0.0328
TC_002112,RUN_00403,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_422891""}",2026-04-15T21:51:09Z,45,OK,0.0069
TC_002113,RUN_00403,claims_triage_v3,3,siu_check,"{""customer_id"":""CUST_422891""}",2026-04-15T21:51:16Z,180,OK,0.0092
TC_002114,RUN_00403,claims_triage_v3,4,customer_match,"{""customer_id"":""CUST_422891""}",2026-04-15T21:51:24Z,45,OK,0.0034
TC_002115,RUN_00403,claims_triage_v3,5,fraud_score,"{""customer_id"":""CUST_422891""}",2026-04-15T21:51:31Z,45,OK,0.0338
TC_002116,RUN_00404,dispute_recon_v1,0,ledger_lookup,"{""customer_id"":""CUST_646975""}",2026-04-13T22:07:58Z,90,OK,0.013
TC_002117,RUN_00404,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:06Z,180,OK,0.0055
TC_002118,RUN_00404,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:15Z,90,OK,0.0177
TC_002119,RUN_00404,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:24Z,45,OK,0.0101
TC_002120,RUN_00404,dispute_recon_v1,4,case_create,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:32Z,180,OK,0.0291
TC_002121,RUN_00404,dispute_recon_v1,5,ledger_lookup,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:41Z,380,OK,0.0197
TC_002122,RUN_00404,dispute_recon_v1,6,case_create,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:50Z,90,OK,0.0268
TC_002123,RUN_00404,dispute_recon_v1,7,merchant_check,"{""customer_id"":""CUST_646975""}",2026-04-13T22:08:58Z,90,OK,0.0382
TC_002124,RUN_00405,claims_triage_v3,0,adjudication_calc,"{""customer_id"":""CUST_663065""}",2026-04-06T01:44:18Z,90,OK,0.0143
TC_002125,RUN_00405,claims_triage_v3,1,adjudication_calc,"{""customer_id"":""CUST_663065""}",2026-04-06T01:44:53Z,1850,OK,0.0246
TC_002126,RUN_00405,claims_triage_v3,2,ticket_create,"{""customer_id"":""CUST_663065""}",2026-04-06T01:45:28Z,90,OK,0.008
TC_002127,RUN_00405,claims_triage_v3,3,policy_lookup,"{""customer_id"":""CUST_663065""}",2026-04-06T01:46:03Z,45,OK,0.0398
TC_002128,RUN_00406,claims_triage_v3,0,customer_match,"{""customer_id"":""CUST_775486""}",2026-04-20T13:29:08Z,380,OK,0.0359
TC_002129,RUN_00406,claims_triage_v3,1,ticket_create,"{""customer_id"":""CUST_775486""}",2026-04-20T13:29:14Z,90,OK,0.0289
TC_002130,RUN_00406,claims_triage_v3,2,claim_lookup,"{""customer_id"":""CUST_775486""}",2026-04-20T13:29:20Z,45,OK,0.0079
TC_002131,RUN_00406,claims_triage_v3,3,fraud_score,"{""customer_id"":""CUST_775486""}",2026-04-20T13:29:26Z,45,OK,0.0062
TC_002132,RUN_00407,claims_triage_v3,0,fraud_score,"{""customer_id"":""CUST_743589""}",2026-04-16T19:15:22Z,180,OK,0.0317
TC_002133,RUN_00407,claims_triage_v3,1,doc_extract,"{""customer_id"":""CUST_743589""}",2026-04-16T19:16:25Z,90,OK,0.0227
TC_002134,RUN_00407,claims_triage_v3,2,policy_lookup,"{""customer_id"":""CUST_743589""}",2026-04-16T19:17:29Z,45,OK,0.0024
TC_002135,RUN_00407,claims_triage_v3,3,ticket_create,"{""customer_id"":""CUST_743589""}",2026-04-16T19:18:32Z,380,OK,0.0192
TC_002136,RUN_00407,claims_triage_v3,4,customer_match,"{""customer_id"":""CUST_743589""}",2026-04-16T19:19:36Z,90,OK,0.0048
TC_002137,RUN_00407,claims_triage_v3,5,comm_draft,"{""customer_id"":""CUST_743589""}",2026-04-16T19:20:39Z,90,OK,0.0255
TC_002138,RUN_00408,loan_pkg_v4,0,compliance_scan,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:08Z,45,OK,0.0356
TC_002139,RUN_00408,loan_pkg_v4,1,asset_verify,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:10Z,45,OK,0.0099
TC_002140,RUN_00408,loan_pkg_v4,2,comm_draft,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:12Z,90,OK,0.031
TC_002141,RUN_00408,loan_pkg_v4,3,comm_draft,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:14Z,180,OK,0.0376
TC_002142,RUN_00408,loan_pkg_v4,4,credit_pull,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:16Z,180,OK,0.0219
TC_002143,RUN_00408,loan_pkg_v4,5,app_lookup,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:19Z,180,OK,0.0233
TC_002144,RUN_00408,loan_pkg_v4,6,title_check,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:21Z,720,OK,0.0213
TC_002145,RUN_00408,loan_pkg_v4,7,approval_route,"{""customer_id"":""CUST_319351""}",2026-04-26T05:42:23Z,90,OK,0.004
TC_002146,RUN_00409,dispute_recon_v1,0,merchant_check,"{""customer_id"":""CUST_859102""}",2026-04-07T16:58:36Z,180,OK,0.0243
TC_002147,RUN_00409,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_859102""}",2026-04-07T16:58:38Z,45,OK,0.0198
TC_002148,RUN_00409,dispute_recon_v1,2,doc_extract,"{""customer_id"":""CUST_859102""}",2026-04-07T16:58:40Z,720,OK,0.0243
TC_002149,RUN_00409,dispute_recon_v1,3,case_create,"{""customer_id"":""CUST_859102""}",2026-04-07T16:58:42Z,45,OK,0.0366
TC_002150,RUN_00410,dispute_recon_v1,0,txn_match,"{""customer_id"":""CUST_838444""}",2026-04-25T09:05:33Z,380,OK,0.0208
TC_002151,RUN_00410,dispute_recon_v1,1,case_create,"{""customer_id"":""CUST_838444""}",2026-04-25T09:05:36Z,90,OK,0.0093
TC_002152,RUN_00410,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_838444""}",2026-04-25T09:05:39Z,90,OK,0.0022
TC_002153,RUN_00411,loan_pkg_v4,0,approval_route,"{""customer_id"":""CUST_633867""}",2026-04-10T02:35:23Z,180,OK,0.3091
TC_002154,RUN_00411,loan_pkg_v4,1,comm_draft,"{""customer_id"":""CUST_633867""}",2026-04-10T02:35:35Z,180,OK,0.3594
TC_002155,RUN_00411,loan_pkg_v4,2,compliance_scan,"{""customer_id"":""CUST_633867""}",2026-04-10T02:35:47Z,380,OK,0.4479
TC_002156,RUN_00411,loan_pkg_v4,3,appraisal_request,"{""customer_id"":""CUST_633867""}",2026-04-10T02:35:59Z,380,OK,0.4314
TC_002157,RUN_00411,loan_pkg_v4,4,approval_route,"{""customer_id"":""CUST_633867""}",2026-04-10T02:36:11Z,380,OK,0.2505
TC_002158,RUN_00411,loan_pkg_v4,5,asset_verify,"{""customer_id"":""CUST_633867""}",2026-04-10T02:36:23Z,90,OK,0.2961
TC_002159,RUN_00412,kyc_refresh_v2,0,customer_lookup,"{""customer_id"":""CUST_476667""}",2026-04-11T07:59:11Z,720,OK,0.0398
TC_002160,RUN_00412,kyc_refresh_v2,1,case_create,"{""customer_id"":""CUST_476667""}",2026-04-11T07:59:12Z,90,OK,0.0017
TC_002161,RUN_00412,kyc_refresh_v2,2,customer_lookup,"{""customer_id"":""CUST_476667""}",2026-04-11T07:59:13Z,90,OK,0.0035
TC_002162,RUN_00412,kyc_refresh_v2,3,doc_extract,"{""customer_id"":""CUST_476667""}",2026-04-11T07:59:14Z,45,OK,0.0038
TC_002163,RUN_00412,kyc_refresh_v2,4,edd_request,"{""customer_id"":""CUST_476667""}",2026-04-11T07:59:15Z,45,OK,0.0047
TC_002164,RUN_00413,claims_triage_v3,0,comm_draft,"{""customer_id"":""CUST_422012""}",2026-04-06T07:12:59Z,380,OK,0.0323
TC_002165,RUN_00413,claims_triage_v3,1,ticket_create,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:03Z,90,OK,0.0143
TC_002166,RUN_00413,claims_triage_v3,2,policy_lookup,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:08Z,90,OK,0.0372
TC_002167,RUN_00413,claims_triage_v3,3,policy_lookup,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:13Z,90,OK,0.0057
TC_002168,RUN_00413,claims_triage_v3,4,policy_lookup,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:18Z,45,OK,0.0272
TC_002169,RUN_00413,claims_triage_v3,5,siu_check,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:23Z,45,OK,0.0169
TC_002170,RUN_00413,claims_triage_v3,6,doc_extract,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:28Z,90,OK,0.0304
TC_002171,RUN_00413,claims_triage_v3,7,adjudication_calc,"{""customer_id"":""CUST_422012""}",2026-04-06T07:13:33Z,180,OK,0.0358
TC_002172,RUN_00414,claims_triage_v3,0,comm_draft,"{""customer_id"":""CUST_688677""}",2026-04-18T18:22:16Z,90,OK,0.0068
TC_002173,RUN_00414,claims_triage_v3,1,policy_lookup,"{""customer_id"":""CUST_688677""}",2026-04-18T18:22:25Z,180,OK,0.0217
TC_002174,RUN_00414,claims_triage_v3,2,claim_lookup,"{""customer_id"":""CUST_688677""}",2026-04-18T18:22:34Z,90,OK,0.0299
TC_002175,RUN_00414,claims_triage_v3,3,comm_draft,"{""customer_id"":""CUST_688677""}",2026-04-18T18:22:44Z,90,OK,0.0175
TC_002176,RUN_00414,claims_triage_v3,4,fraud_score,"{""customer_id"":""CUST_688677""}",2026-04-18T18:22:53Z,90,OK,0.0122
TC_002177,RUN_00415,dispute_recon_v1,0,chargeback_init,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:01Z,45,OK,0.0388
TC_002178,RUN_00415,dispute_recon_v1,1,chargeback_init,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:06Z,90,OK,0.01
TC_002179,RUN_00415,dispute_recon_v1,2,txn_match,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:12Z,90,OK,0.0368
TC_002180,RUN_00415,dispute_recon_v1,3,merchant_check,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:18Z,380,OK,0.0358
TC_002181,RUN_00415,dispute_recon_v1,4,chargeback_init,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:24Z,90,OK,0.0071
TC_002182,RUN_00415,dispute_recon_v1,5,case_create,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:29Z,90,OK,0.0134
TC_002183,RUN_00415,dispute_recon_v1,6,chargeback_init,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:35Z,45,OK,0.032
TC_002184,RUN_00415,dispute_recon_v1,7,merchant_check,"{""customer_id"":""CUST_836698""}",2026-04-19T10:43:41Z,45,OK,0.0363
TC_002185,RUN_00416,claims_triage_v3,0,siu_check,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:44Z,90,OK,0.0306
TC_002186,RUN_00416,claims_triage_v3,1,fraud_score,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:47Z,45,OK,0.0248
TC_002187,RUN_00416,claims_triage_v3,2,comm_draft,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:50Z,90,OK,0.033
TC_002188,RUN_00416,claims_triage_v3,3,comm_draft,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:53Z,180,OK,0.0051
TC_002189,RUN_00416,claims_triage_v3,4,claim_lookup,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:56Z,180,OK,0.0389
TC_002190,RUN_00416,claims_triage_v3,5,siu_check,"{""customer_id"":""CUST_811584""}",2026-04-10T08:52:59Z,45,OK,0.0188
TC_002191,RUN_00417,kyc_refresh_v2,0,customer_lookup,"{""customer_id"":""CUST_984534""}",2026-04-08T03:35:06Z,90,OK,0.021
TC_002192,RUN_00417,kyc_refresh_v2,1,customer_lookup,"{""customer_id"":""CUST_984534""}",2026-04-08T03:36:40Z,45,OK,0.0086
TC_002193,RUN_00417,kyc_refresh_v2,2,ofac_check,"{""customer_id"":""CUST_984534""}",2026-04-08T03:38:14Z,45,OK,0.0036
TC_002194,RUN_00417,kyc_refresh_v2,3,case_create,"{""customer_id"":""CUST_984534""}",2026-04-08T03:39:48Z,720,OK,0.0156
TC_002195,RUN_00418,dispute_recon_v1,0,merchant_check,"{""customer_id"":""CUST_966318""}",2026-04-16T15:20:45Z,180,OK,0.022
TC_002196,RUN_00418,dispute_recon_v1,1,doc_extract,"{""customer_id"":""CUST_966318""}",2026-04-16T15:21:07Z,90,OK,0.0379
TC_002197,RUN_00418,dispute_recon_v1,2,ledger_lookup,"{""customer_id"":""CUST_966318""}",2026-04-16T15:21:29Z,380,OK,0.0076
TC_002198,RUN_00418,dispute_recon_v1,3,doc_extract,"{""customer_id"":""CUST_966318""}",2026-04-16T15:21:51Z,180,OK,0.0329
TC_002199,RUN_00419,loan_pkg_v4,0,credit_pull,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:23Z,380,OK,0.0148
TC_002200,RUN_00419,loan_pkg_v4,1,rate_lock,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:25Z,90,OK,0.0246
TC_002201,RUN_00419,loan_pkg_v4,2,title_check,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:27Z,90,OK,0.0248
TC_002202,RUN_00419,loan_pkg_v4,3,compliance_scan,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:30Z,90,OK,0.0318
TC_002203,RUN_00419,loan_pkg_v4,4,app_lookup,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:32Z,45,OK,0.0201
TC_002204,RUN_00419,loan_pkg_v4,5,asset_verify,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:35Z,90,OK,0.0183
TC_002205,RUN_00419,loan_pkg_v4,6,asset_verify,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:37Z,380,OK,0.0263
TC_002206,RUN_00419,loan_pkg_v4,7,doc_assemble,"{""customer_id"":""CUST_494074""}",2026-04-18T18:17:40Z,45,OK,0.0209
TC_002207,RUN_00420,loan_pkg_v4,0,income_verify,"{""customer_id"":""CUST_912725""}",2026-04-17T16:50:29Z,180,OK,0.026
TC_002208,RUN_00420,loan_pkg_v4,1,compliance_scan,"{""customer_id"":""CUST_912725""}",2026-04-17T16:50:40Z,720,OK,0.0189
TC_002209,RUN_00420,loan_pkg_v4,2,appraisal_request,"{""customer_id"":""CUST_912725""}",2026-04-17T16:50:51Z,45,OK,0.0371
TC_002210,RUN_00420,loan_pkg_v4,3,approval_route,"{""customer_id"":""CUST_912725""}",2026-04-17T16:51:02Z,45,OK,0.0308
TC_002211,RUN_00420,loan_pkg_v4,4,title_check,"{""customer_id"":""CUST_912725""}",2026-04-17T16:51:13Z,180,OK,0.0234
TC_002212,RUN_00420,loan_pkg_v4,5,appraisal_request,"{""customer_id"":""CUST_912725""}",2026-04-17T16:51:24Z,45,OK,0.002
TC_002213,RUN_00420,loan_pkg_v4,6,comm_draft,"{""customer_id"":""CUST_912725""}",2026-04-17T16:51:35Z,45,OK,0.0346
TC_002214,RUN_00420,loan_pkg_v4,7,credit_pull,"{""customer_id"":""CUST_912725""}",2026-04-17T16:51:46Z,45,OK,0.0336
TC_002215,RUN_00421,kyc_refresh_v2,0,edd_request,"{""customer_id"":""CUST_809773""}",2026-04-23T13:16:36Z,90,OK,0.0366
TC_002216,RUN_00421,kyc_refresh_v2,1,edd_request,"{""customer_id"":""CUST_809773""}",2026-04-23T13:16:42Z,180,OK,0.0354
TC_002217,RUN_00421,kyc_refresh_v2,2,pep_check,"{""customer_id"":""CUST_809773""}",2026-04-23T13:16:49Z,90,OK,0.0378
TC_002218,RUN_00421,kyc_refresh_v2,3,ofac_check,"{""customer_id"":""CUST_809773""}",2026-04-23T13:16:56Z,180,OK,0.0259
TC_002219,RUN_00421,kyc_refresh_v2,4,pep_check,"{""customer_id"":""CUST_809773""}",2026-04-23T13:17:02Z,45,OK,0.0348
TC_002220,RUN_00421,kyc_refresh_v2,5,case_create,"{""customer_id"":""CUST_809773""}",2026-04-23T13:17:09Z,90,OK,0.0172
TC_002221,RUN_00421,kyc_refresh_v2,6,regulator_filing,"{""customer_id"":""CUST_809773""}",2026-04-23T13:17:16Z,45,OK,0.0288
TC_002222,RUN_00422,kyc_refresh_v2,0,pep_check,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:17Z,45,OK,0.0378
TC_002223,RUN_00422,kyc_refresh_v2,1,regulator_filing,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:17Z,720,OK,0.0146
TC_002224,RUN_00422,kyc_refresh_v2,2,pep_check,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:18Z,45,OK,0.0254
TC_002225,RUN_00422,kyc_refresh_v2,3,case_create,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:19Z,90,OK,0.0268
TC_002226,RUN_00422,kyc_refresh_v2,4,pep_check,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:20Z,1850,OK,0.0169
TC_002227,RUN_00422,kyc_refresh_v2,5,edd_request,"{""customer_id"":""CUST_920548""}",2026-04-06T15:20:21Z,180,OK,0.0231
TC_002228,RUN_00423,dispute_recon_v1,0,doc_extract,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:40Z,45,OK,0.0382
TC_002229,RUN_00423,dispute_recon_v1,1,txn_match,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:41Z,45,OK,0.0305
TC_002230,RUN_00423,dispute_recon_v1,2,chargeback_init,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:42Z,180,OK,0.0311
TC_002231,RUN_00423,dispute_recon_v1,3,case_create,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:43Z,180,OK,0.0077
TC_002232,RUN_00423,dispute_recon_v1,4,txn_match,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:44Z,45,OK,0.0303
TC_002233,RUN_00423,dispute_recon_v1,5,doc_extract,"{""customer_id"":""CUST_132040""}",2026-04-21T17:32:45Z,90,OK,0.0156
TC_002234,RUN_00424,kyc_refresh_v2,0,regulator_filing,"{""customer_id"":""CUST_808495""}",2026-04-19T01:33:09Z,380,OK,0.0256
TC_002235,RUN_00424,kyc_refresh_v2,1,pep_check,"{""customer_id"":""CUST_808495""}",2026-04-19T01:33:53Z,90,OK,0.0075
TC_002236,RUN_00425,claims_triage_v3,0,claim_lookup,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:24Z,180,OK,0.0139
TC_002237,RUN_00425,claims_triage_v3,1,comm_draft,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:24Z,90,OK,0.0369
TC_002238,RUN_00425,claims_triage_v3,2,siu_check,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:25Z,90,OK,0.0286
TC_002239,RUN_00425,claims_triage_v3,3,adjudication_calc,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:26Z,90,OK,0.0065
TC_002240,RUN_00425,claims_triage_v3,4,doc_extract,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:27Z,720,OK,0.0238
TC_002241,RUN_00425,claims_triage_v3,5,ticket_create,"{""customer_id"":""CUST_219049""}",2026-04-12T08:04:28Z,45,OK,0.0103
TC_002242,RUN_00426,kyc_refresh_v2,0,edd_request,"{""customer_id"":""CUST_311300""}",2026-04-17T14:43:25Z,45,OK,0.0094
TC_002243,RUN_00426,kyc_refresh_v2,1,ofac_check,"{""customer_id"":""CUST_311300""}",2026-04-17T14:43:47Z,90,OK,0.0373
TC_002244,RUN_00426,kyc_refresh_v2,2,ofac_check,"{""customer_id"":""CUST_311300""}",2026-04-17T14:44:09Z,90,OK,0.0049
TC_002245,RUN_00426,kyc_refresh_v2,3,case_create,"{""customer_id"":""CUST_311300""}",2026-04-17T14:44:31Z,380,OK,0.015
TC_002246,RUN_00427,loan_pkg_v4,0,credit_pull,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:01Z,45,OK,0.0134
TC_002247,RUN_00427,loan_pkg_v4,1,approval_route,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:03Z,90,OK,0.0316
TC_002248,RUN_00427,loan_pkg_v4,2,comm_draft,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:06Z,90,OK,0.0248
TC_002249,RUN_00427,loan_pkg_v4,3,asset_verify,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:09Z,90,OK,0.0153
TC_002250,RUN_00427,loan_pkg_v4,4,app_lookup,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:12Z,90,OK,0.0198
TC_002251,RUN_00427,loan_pkg_v4,5,asset_verify,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:15Z,45,OK,0.0365
TC_002252,RUN_00427,loan_pkg_v4,6,credit_pull,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:18Z,90,OK,0.0136
TC_002253,RUN_00427,loan_pkg_v4,7,comm_draft,"{""customer_id"":""CUST_531203""}",2026-04-21T20:13:21Z,45,OK,0.0103
TC_002254,RUN_00428,claims_triage_v3,0,comm_draft,"{""customer_id"":""CUST_271036""}",2026-04-28T17:26:46Z,180,OK,0.0164
TC_002255,RUN_00428,claims_triage_v3,1,siu_check,"{""customer_id"":""CUST_271036""}",2026-04-28T17:26:52Z,45,OK,0.0041
TC_002256,RUN_00428,claims_triage_v3,2,customer_match,"{""customer_id"":""CUST_271036""}",2026-04-28T17:26:59Z,45,OK,0.0083
