date,model_id,feature_dti,feature_fico,feature_ltv,segment,prediction,confidence
2026-03-28,credit_pd_v3,0.301,728.2,0.4388,prime_720_plus,0.4962,0.9977
2026-03-28,credit_pd_v3,0.3258,708.5,0.634,prime_720_plus,0.5148,0.9911
2026-03-28,credit_pd_v3,0.2602,759.8,0.7335,prime_720_plus,0.4658,0.9795
2026-03-28,credit_pd_v3,0.2382,716.9,0.6505,prime_720_plus,0.4588,0.9753
2026-03-28,credit_pd_v3,0.3691,654.7,0.6485,subprime_650_680,0.5501,0.9699
2026-03-28,credit_pd_v3,0.2345,729.2,0.549,prime_720_plus,0.4546,0.9728
2026-03-28,credit_pd_v3,0.245,726.0,0.6843,prime_720_plus,0.4617,0.977
2026-03-28,credit_pd_v3,0.1813,708.3,0.4113,prime_720_plus,0.4251,0.955
2026-03-28,credit_pd_v3,0.3856,710.4,0.5947,prime_720_plus,0.5517,0.969
2026-03-28,credit_pd_v3,0.4863,700.2,0.264,prime_720_plus,0.6144,0.9314
2026-03-28,credit_loss_v2,,2371.4,0.3153,all,0.7087,0.8336
2026-03-28,credit_loss_v2,,8618.2,0.4101,all,0.2649,0.866
2026-03-28,credit_loss_v2,,9147.7,0.5197,all,0.0808,0.8837
2026-03-28,credit_loss_v2,,18765.2,0.2164,all,0.351,0.8989
2026-03-28,credit_loss_v2,,12968.9,0.3834,all,0.2058,0.8202
2026-03-28,credit_loss_v2,,9723.9,0.7965,all,0.4958,0.8805
2026-03-28,credit_loss_v2,,8585.5,0.7316,all,0.268,0.8118
2026-03-28,credit_loss_v2,,4394.8,0.6371,all,0.3756,0.8681
2026-03-28,credit_loss_v2,,10915.2,0.7164,all,0.3994,0.8107
2026-03-28,credit_loss_v2,,9352.2,0.2161,all,0.3702,0.856
2026-03-28,credit_loss_v2,,15540.6,0.2841,all,0.21,0.8522
2026-03-28,credit_loss_v2,,9529.6,0.3362,all,0.3268,0.8894
2026-03-28,credit_loss_v2,,33911.1,0.1139,all,0.2379,0.8537
2026-03-28,credit_loss_v2,,16577.5,0.3214,all,0.2477,0.8716
2026-03-28,credit_loss_v2,,2672.9,0.5471,all,0.4299,0.8864
2026-03-28,heloc_pd_v1,0.6845,702.7,0.6845,all,0.0098,0.88
2026-03-28,heloc_pd_v1,0.6431,707.4,0.6431,all,0.0319,0.88
2026-03-28,heloc_pd_v1,0.6754,742.7,0.6754,all,0.1241,0.88
2026-03-28,heloc_pd_v1,0.7093,740.2,0.7093,all,0.0647,0.88
2026-03-28,heloc_pd_v1,0.6773,705.6,0.6773,all,0.077,0.88
2026-03-28,heloc_pd_v1,0.5968,723.0,0.5968,all,0.1272,0.88
2026-03-28,heloc_pd_v1,0.7833,759.2,0.7833,all,0.1361,0.88
2026-03-28,heloc_pd_v1,0.6255,749.6,0.6255,all,0.0656,0.88
2026-03-28,heloc_pd_v1,0.8168,727.9,0.8168,all,0.075,0.88
2026-03-28,heloc_pd_v1,0.6791,780.4,0.6791,all,0.0704,0.88
2026-03-28,auto_pd_v4,0.1994,727.3,0.6821,all,0.0419,0.82
2026-03-28,auto_pd_v4,0.3565,769.9,0.4485,all,0.028,0.82
2026-03-28,auto_pd_v4,0.2742,729.7,0.6035,all,0.4123,0.82
2026-03-28,auto_pd_v4,0.213,702.0,0.7619,all,0.0921,0.82
2026-03-28,auto_pd_v4,0.3198,789.3,0.8592,all,0.1971,0.82
2026-03-28,auto_pd_v4,0.3109,679.4,0.7576,all,0.1305,0.82
2026-03-28,auto_pd_v4,0.2314,715.8,0.6529,all,0.1397,0.82
2026-03-28,auto_pd_v4,0.2098,778.7,0.58,all,0.16,0.82
2026-03-28,auto_pd_v4,0.1084,653.4,0.2507,all,0.065,0.82
2026-03-28,auto_pd_v4,0.3548,701.4,0.625,all,0.1001,0.82
2026-03-28,auto_pd_v4,0.253,729.3,0.5149,all,0.1157,0.82
2026-03-28,auto_pd_v4,0.1835,723.6,0.7079,all,0.0327,0.82
2026-03-28,auto_pd_v4,0.262,692.5,0.5824,all,0.0374,0.82
2026-03-28,auto_pd_v4,0.2403,785.4,0.7576,all,0.0909,0.82
2026-03-28,auto_pd_v4,0.4217,689.6,0.5443,all,0.1466,0.82
2026-03-28,fraud_card_v7,2.0,50.55,,card_present_pos,0.4258,0.9555
2026-03-28,fraud_card_v7,3.0,16.42,,card_present_pos,0.5579,0.9652
2026-03-28,fraud_card_v7,2.0,42.52,,card_present_pos,0.4219,0.9531
2026-03-28,fraud_card_v7,2.0,57.32,,card_present_pos,0.4291,0.9575
2026-03-28,fraud_card_v7,1.0,203.53,,card_present_pos,0.356,0.9136
2026-03-28,fraud_card_v7,2.0,91.83,,card_present_pos,0.4461,0.9677
2026-03-28,fraud_card_v7,2.0,69.1,,card_present_pos,0.4349,0.961
2026-03-28,fraud_card_v7,0.0,33.65,,card_present_pos,0.1776,0.8066
2026-03-28,fraud_card_v7,1.0,40.42,,card_present_pos,0.2851,0.8711
2026-03-28,fraud_card_v7,0.0,11.3,,card_present_pos,0.1712,0.8027
2026-03-28,fraud_card_v7,2.0,81.39,,card_present_pos,0.441,0.9646
2026-03-28,fraud_card_v7,3.0,18.71,,card_present_pos,0.5591,0.9646
2026-03-28,fraud_card_v7,1.0,45.67,,card_present_pos,0.2873,0.8724
2026-03-28,fraud_card_v7,0.0,180.38,,card_present_pos,0.2246,0.8347
2026-03-28,fraud_card_v7,2.0,84.25,,card_present_pos,0.4424,0.9654
2026-03-28,fraud_card_v7,0.0,90.43,,card_present_pos,0.1948,0.8169
2026-03-28,fraud_card_v7,2.0,220.67,,card_present_pos,0.5103,0.9938
2026-03-28,fraud_card_v7,0.0,128.33,,card_present_pos,0.207,0.8242
2026-03-28,fraud_card_v7,1.0,56.7,,card_present_pos,0.2918,0.8751
2026-03-28,fraud_card_v7,1.0,8.8,,card_present_pos,0.2724,0.8634
2026-03-28,fraud_card_v7,2.0,42.69,,card_present_pos,0.422,0.9532
2026-03-28,fraud_card_v7,1.0,59.63,,card_present_pos,0.293,0.8758
2026-03-28,fraud_card_v7,4.0,65.34,,card_present_pos,0.7172,0.8697
2026-03-28,fraud_card_v7,1.0,12.9,,card_present_pos,0.274,0.8644
2026-03-28,fraud_card_v7,3.0,78.42,,card_present_pos,0.5883,0.947
2026-03-28,fraud_card_v7,1.0,135.75,,card_present_pos,0.3255,0.8953
2026-03-28,fraud_card_v7,3.0,44.81,,card_present_pos,0.5719,0.9569
2026-03-28,fraud_card_v7,0.0,101.64,,card_present_pos,0.1983,0.819
2026-03-28,fraud_card_v7,1.0,33.23,,card_present_pos,0.2822,0.8693
2026-03-28,fraud_card_v7,1.0,82.44,,card_present_pos,0.3026,0.8815
2026-03-28,fraud_card_v7,1.0,422.9,,card_present_pos,0.4615,0.9769
2026-03-28,fraud_card_v7,2.0,42.83,,card_present_pos,0.4221,0.9532
2026-03-28,fraud_card_v7,2.0,20.54,,card_present_pos,0.4112,0.9467
2026-03-28,fraud_card_v7,1.0,135.98,,card_present_pos,0.3256,0.8954
2026-03-28,fraud_card_v7,1.0,49.36,,card_present_pos,0.2888,0.8733
2026-03-28,fraud_card_v7,0.0,29.68,,card_present_pos,0.1764,0.8059
2026-03-28,fraud_card_v7,7.0,30.61,,card_present_pos,0.9347,0.7392
2026-03-28,fraud_card_v7,4.0,82.23,,card_present_pos,0.724,0.8656
2026-03-28,fraud_card_v7,2.0,67.66,,card_present_pos,0.4342,0.9605
2026-03-28,fraud_card_v7,0.0,234.02,,card_present_pos,0.2438,0.8463
2026-03-28,fraud_card_v7,2.0,98.33,,card_present_pos,0.4493,0.9696
2026-03-28,fraud_card_v7,0.0,169.31,,card_present_pos,0.2207,0.8324
2026-03-28,fraud_card_v7,3.0,66.14,,card_present_pos,0.5823,0.9506
2026-03-28,fraud_card_v7,2.0,105.67,,card_present_pos,0.453,0.9718
2026-03-28,fraud_card_v7,1.0,61.67,,card_present_pos,0.2939,0.8763
2026-03-28,fraud_card_v7,2.0,395.86,,card_present_pos,0.5967,0.942
2026-03-28,fraud_card_v7,4.0,103.45,,card_present_pos,0.7324,0.8606
2026-03-28,fraud_card_v7,2.0,15.18,,card_present_pos,0.4086,0.9452
2026-03-28,fraud_card_v7,2.0,53.71,,card_present_pos,0.4274,0.9564
2026-03-28,fraud_card_v7,1.0,81.54,,card_present_pos,0.3022,0.8813
2026-03-28,fraud_card_v7,4.0,64.03,,card_present_pos,0.7167,0.87
2026-03-28,fraud_card_v7,1.0,149.44,,card_present_pos,0.3316,0.8989
2026-03-28,fraud_card_v7,1.0,40.13,,card_present_pos,0.285,0.871
2026-03-28,fraud_card_v7,1.0,66.99,,card_present_pos,0.2961,0.8777
2026-03-28,fraud_card_v7,1.0,162.74,,card_present_pos,0.3375,0.9025
2026-03-28,fraud_card_v7,2.0,16.16,,card_present_pos,0.4091,0.9455
2026-03-28,fraud_card_v7,1.0,25.21,,card_present_pos,0.279,0.8674
2026-03-28,fraud_card_v7,3.0,449.29,,card_present_pos,0.75,0.85
2026-03-28,fraud_card_v7,3.0,45.66,,card_present_pos,0.5723,0.9566
2026-03-28,fraud_card_v7,3.0,153.79,,card_present_pos,0.6242,0.9255
2026-03-28,fraud_ach_v3,,714.55,,all,0.0454,0.78
2026-03-28,fraud_ach_v3,,66.84,,all,0.0187,0.78
2026-03-28,fraud_ach_v3,,103.52,,all,0.0171,0.78
2026-03-28,fraud_ach_v3,,246.93,,all,0.1286,0.78
2026-03-28,fraud_ach_v3,,124.49,,all,0.1109,0.78
2026-03-28,fraud_ach_v3,,365.82,,all,0.0264,0.78
2026-03-28,fraud_ach_v3,,414.52,,all,0.0156,0.78
2026-03-28,fraud_ach_v3,,300.24,,all,0.0036,0.78
2026-03-28,fraud_ach_v3,,232.81,,all,0.0146,0.78
2026-03-28,fraud_ach_v3,,435.16,,all,0.0293,0.78
2026-03-28,fraud_ach_v3,,806.91,,all,0.0175,0.78
2026-03-28,fraud_ach_v3,,899.41,,all,0.0733,0.78
2026-03-28,fraud_ach_v3,,320.4,,all,0.005,0.78
2026-03-28,fraud_ach_v3,,101.83,,all,0.0355,0.78
2026-03-28,fraud_ach_v3,,205.31,,all,0.0964,0.78
2026-03-28,fraud_ach_v3,,481.51,,all,0.1018,0.78
2026-03-28,fraud_ach_v3,,734.2,,all,0.0293,0.78
2026-03-28,fraud_ach_v3,,710.83,,all,0.1002,0.78
2026-03-28,fraud_ach_v3,,205.13,,all,0.0415,0.78
2026-03-28,fraud_ach_v3,,306.54,,all,0.0757,0.78
2026-03-28,aml_sar_v2,,,,all,0.179,0.74
2026-03-28,aml_sar_v2,,,,all,0.1957,0.74
2026-03-28,aml_sar_v2,,,,all,0.2314,0.74
2026-03-28,aml_sar_v2,,,,all,0.2896,0.74
2026-03-28,aml_sar_v2,,,,all,0.1567,0.74
2026-03-28,aml_sar_v2,,,,all,0.5378,0.74
2026-03-28,aml_sar_v2,,,,all,0.0548,0.74
2026-03-28,aml_sar_v2,,,,all,0.5686,0.74
2026-03-28,aml_sar_v2,,,,all,0.1723,0.74
2026-03-28,aml_sar_v2,,,,all,0.1643,0.74
2026-03-28,support_qa_v2,0.0,293.3,0.7405,all,0.7405,0.7405
2026-03-28,support_qa_v2,0.0,283.6,0.6281,all,0.6281,0.6281
2026-03-28,support_qa_v2,0.0,207.9,0.7818,all,0.7818,0.7818
2026-03-28,support_qa_v2,0.0,251.6,0.9219,all,0.9219,0.9219
2026-03-28,support_qa_v2,0.0,170.1,0.8214,all,0.8214,0.8214
2026-03-28,support_qa_v2,1.0,277.4,0.9458,all,0.9458,0.9458
2026-03-28,support_qa_v2,0.0,341.4,0.6322,all,0.6322,0.6322
2026-03-28,support_qa_v2,1.0,293.0,0.8632,all,0.8632,0.8632
2026-03-28,support_qa_v2,1.0,235.1,0.5173,all,0.5173,0.5173
2026-03-28,support_qa_v2,0.0,182.0,0.8555,all,0.8555,0.8555
2026-03-28,support_qa_v2,0.0,281.1,0.6911,all,0.6911,0.6911
2026-03-28,support_qa_v2,0.0,204.3,0.8741,all,0.8741,0.8741
2026-03-28,support_qa_v2,0.0,241.7,0.5763,all,0.5763,0.5763
2026-03-28,support_qa_v2,0.0,286.0,0.6015,all,0.6015,0.6015
2026-03-28,support_qa_v2,0.0,191.8,0.6628,all,0.6628,0.6628
2026-03-28,support_qa_v2,0.0,246.3,0.8538,all,0.8538,0.8538
2026-03-28,support_qa_v2,0.0,177.7,0.9076,all,0.9076,0.9076
2026-03-28,support_qa_v2,0.0,220.6,0.7933,all,0.7933,0.7933
2026-03-28,support_qa_v2,0.0,213.2,0.571,all,0.571,0.571
2026-03-28,support_qa_v2,1.0,313.5,0.8726,all,0.8726,0.8726
2026-03-28,support_qa_v2,0.0,253.0,0.685,all,0.685,0.685
2026-03-28,support_qa_v2,1.0,200.3,0.7558,all,0.7558,0.7558
2026-03-28,support_qa_v2,0.0,215.4,0.8861,all,0.8861,0.8861
2026-03-28,support_qa_v2,0.0,301.6,0.8826,all,0.8826,0.8826
2026-03-28,support_qa_v2,1.0,146.4,0.7222,all,0.7222,0.7222
2026-03-28,support_qa_v2,0.0,191.8,0.5622,all,0.5622,0.5622
2026-03-28,support_qa_v2,0.0,177.7,0.919,all,0.919,0.919
2026-03-28,support_qa_v2,0.0,250.6,0.845,all,0.845,0.845
2026-03-28,support_qa_v2,0.0,248.1,0.8585,all,0.8585,0.8585
2026-03-28,support_qa_v2,0.0,231.6,0.7007,all,0.7007,0.7007
2026-03-28,support_qa_v2,0.0,235.8,0.593,all,0.593,0.593
2026-03-28,support_qa_v2,0.0,160.0,0.8051,all,0.8051,0.8051
2026-03-28,support_qa_v2,0.0,184.4,0.958,all,0.958,0.958
2026-03-28,support_qa_v2,0.0,275.5,0.7202,all,0.7202,0.7202
2026-03-28,support_qa_v2,0.0,152.9,0.9704,all,0.9704,0.9704
2026-03-28,support_qa_v2,0.0,224.5,0.6934,all,0.6934,0.6934
2026-03-28,support_qa_v2,1.0,298.0,0.9736,all,0.9736,0.9736
2026-03-28,support_qa_v2,0.0,253.2,0.8198,all,0.8198,0.8198
2026-03-28,support_qa_v2,0.0,199.4,0.8565,all,0.8565,0.8565
2026-03-28,support_qa_v2,0.0,283.5,0.6754,all,0.6754,0.6754
2026-03-29,credit_pd_v3,0.4432,763.5,0.2745,prime_720_plus,0.5789,0.9527
2026-03-29,credit_pd_v3,0.3651,785.7,0.7857,prime_720_plus,0.5273,0.9836
2026-03-29,credit_pd_v3,0.4009,657.0,0.6248,subprime_650_680,0.5693,0.9584
2026-03-29,credit_pd_v3,0.244,770.9,0.7263,prime_720_plus,0.454,0.9724
2026-03-29,credit_pd_v3,0.5058,717.5,0.4537,prime_720_plus,0.6233,0.926
2026-03-29,credit_pd_v3,0.2299,752.3,0.8144,prime_720_plus,0.4482,0.9689
2026-03-29,credit_pd_v3,0.2831,662.9,0.533,subprime_650_680,0.4952,0.9971
2026-03-29,credit_pd_v3,0.2843,704.6,0.4453,prime_720_plus,0.4895,0.9937
2026-03-29,credit_pd_v3,0.298,745.9,0.6822,prime_720_plus,0.4916,0.9949
2026-03-29,credit_pd_v3,0.2586,720.0,0.3424,prime_720_plus,0.471,0.9826
2026-03-29,credit_pd_v3,0.2066,715.2,0.6258,prime_720_plus,0.4395,0.9637
2026-03-29,credit_pd_v3,0.4026,706.4,0.6383,prime_720_plus,0.5628,0.9623
2026-03-29,credit_pd_v3,0.2839,720.2,0.8304,prime_720_plus,0.4868,0.9921
2026-03-29,credit_pd_v3,0.1716,720.9,0.3496,prime_720_plus,0.4173,0.9504
2026-03-29,credit_pd_v3,0.3756,674.8,0.7315,subprime_650_680,0.551,0.9694
2026-03-29,credit_pd_v3,0.3511,697.7,0.8659,prime_720_plus,0.5323,0.9806
2026-03-29,credit_pd_v3,0.2083,743.8,0.4205,prime_720_plus,0.4362,0.9617
2026-03-29,credit_pd_v3,0.3633,714.7,0.7426,prime_720_plus,0.5372,0.9777
2026-03-29,credit_pd_v3,0.3421,739.8,0.6466,prime_720_plus,0.5201,0.988
2026-03-29,credit_pd_v3,0.2591,713.4,0.4444,prime_720_plus,0.4724,0.9834
2026-03-29,credit_pd_v3,0.34,697.1,0.5961,prime_720_plus,0.5254,0.9847
2026-03-29,credit_pd_v3,0.4338,760.9,0.5058,prime_720_plus,0.5736,0.9559
2026-03-29,credit_pd_v3,0.3239,745.7,0.4886,prime_720_plus,0.5078,0.9953
2026-03-29,credit_pd_v3,0.2851,715.7,0.4071,prime_720_plus,0.4882,0.9929
2026-03-29,credit_pd_v3,0.2624,751.0,0.4896,prime_720_plus,0.4686,0.9811
2026-03-29,credit_pd_v3,0.447,744.8,0.3497,prime_720_plus,0.5841,0.9496
2026-03-29,credit_pd_v3,0.3054,697.1,0.4137,prime_720_plus,0.5038,0.9977
2026-03-29,credit_pd_v3,0.3033,726.6,0.3962,prime_720_plus,0.4979,0.9988
2026-03-29,credit_pd_v3,0.3816,735.1,0.7658,prime_720_plus,0.5454,0.9728
2026-03-29,credit_pd_v3,0.36,739.5,0.8472,prime_720_plus,0.5313,0.9812
2026-03-29,credit_loss_v2,,8006.6,0.2384,all,0.6385,0.8225
2026-03-29,credit_loss_v2,,8958.5,0.4632,all,0.1634,0.8317
2026-03-29,credit_loss_v2,,9337.9,0.4006,all,0.4373,0.8855
2026-03-29,credit_loss_v2,,3068.3,0.3682,all,0.4293,0.8569
2026-03-29,credit_loss_v2,,10639.7,0.4695,all,0.2966,0.8135
2026-03-29,credit_loss_v2,,11946.6,0.5739,all,0.4343,0.8096
2026-03-29,credit_loss_v2,,5971.5,0.3753,all,0.3437,0.8654
2026-03-29,credit_loss_v2,,18122.6,0.6416,all,0.344,0.8163
2026-03-29,credit_loss_v2,,3189.7,0.1171,all,0.5038,0.8197
2026-03-29,credit_loss_v2,,6798.3,0.1014,all,0.2012,0.8602
2026-03-29,credit_loss_v2,,13547.2,0.1076,all,0.3224,0.8911
2026-03-29,credit_loss_v2,,14210.8,0.323,all,0.1727,0.8541
2026-03-29,credit_loss_v2,,11828.4,0.3686,all,0.531,0.8468
2026-03-29,credit_loss_v2,,6650.6,0.607,all,0.1191,0.8859
2026-03-29,credit_loss_v2,,1770.3,0.6321,all,0.4575,0.8294
2026-03-29,heloc_pd_v1,0.7262,725.8,0.7262,all,0.029,0.88
2026-03-29,heloc_pd_v1,0.6698,690.0,0.6698,all,0.128,0.88
2026-03-29,heloc_pd_v1,0.8156,738.0,0.8156,all,0.1379,0.88
2026-03-29,heloc_pd_v1,0.9006,782.9,0.9006,all,0.095,0.88
2026-03-29,heloc_pd_v1,0.6081,718.4,0.6081,all,0.0325,0.88
2026-03-29,heloc_pd_v1,0.6417,788.6,0.6417,all,0.0106,0.88
2026-03-29,heloc_pd_v1,0.8747,777.5,0.8747,all,0.1234,0.88
2026-03-29,heloc_pd_v1,0.9269,745.2,0.9269,all,0.0731,0.88
2026-03-29,heloc_pd_v1,0.7574,826.2,0.7574,all,0.0891,0.88
2026-03-29,heloc_pd_v1,0.855,735.4,0.855,all,0.1391,0.88
2026-03-29,auto_pd_v4,0.2701,727.7,0.3389,all,0.1674,0.82
2026-03-29,auto_pd_v4,0.3435,643.9,0.7832,all,0.0413,0.82
2026-03-29,auto_pd_v4,0.4196,728.7,0.5731,all,0.3848,0.82
2026-03-29,auto_pd_v4,0.333,792.6,0.4225,all,0.1625,0.82
2026-03-29,auto_pd_v4,0.3634,753.3,0.3196,all,0.101,0.82
2026-03-29,auto_pd_v4,0.1642,680.8,0.8267,all,0.1054,0.82
2026-03-29,auto_pd_v4,0.2613,616.5,0.4867,all,0.0736,0.82
2026-03-29,auto_pd_v4,0.4195,663.2,0.5154,all,0.0987,0.82
2026-03-29,auto_pd_v4,0.3721,706.0,0.406,all,0.1381,0.82
2026-03-29,auto_pd_v4,0.286,745.4,0.5137,all,0.0657,0.82
2026-03-29,auto_pd_v4,0.2246,744.0,0.6163,all,0.0168,0.82
2026-03-29,auto_pd_v4,0.3612,691.2,0.6357,all,0.1307,0.82
2026-03-29,auto_pd_v4,0.2878,707.2,0.6473,all,0.3387,0.82
2026-03-29,auto_pd_v4,0.1486,682.6,0.7469,all,0.1247,0.82
2026-03-29,auto_pd_v4,0.344,687.7,0.4903,all,0.1033,0.82
2026-03-29,fraud_card_v7,1.0,65.79,,card_present_pos,0.2956,0.8773
2026-03-29,fraud_card_v7,0.0,40.6,,card_present_pos,0.1796,0.8078
2026-03-29,fraud_card_v7,0.0,119.51,,card_present_pos,0.2041,0.8224
2026-03-29,fraud_card_v7,0.0,135.77,,card_present_pos,0.2094,0.8256
2026-03-29,fraud_card_v7,1.0,52.53,,card_present_pos,0.2901,0.8741
2026-03-29,fraud_card_v7,1.0,187.05,,card_present_pos,0.3484,0.9091
2026-03-29,fraud_card_v7,1.0,101.06,,card_present_pos,0.3105,0.8863
2026-03-29,fraud_card_v7,1.0,71.22,,card_present_pos,0.2978,0.8787
2026-03-29,fraud_card_v7,0.0,252.26,,card_present_pos,0.2506,0.8504
2026-03-29,fraud_card_v7,1.0,71.19,,card_present_pos,0.2978,0.8787
2026-03-29,fraud_card_v7,1.0,32.23,,card_present_pos,0.2818,0.8691
2026-03-29,fraud_card_v7,1.0,53.63,,card_present_pos,0.2905,0.8743
2026-03-29,fraud_card_v7,1.0,24.04,,card_present_pos,0.2785,0.8671
2026-03-29,fraud_card_v7,0.0,54.73,,card_present_pos,0.1838,0.8103
2026-03-29,fraud_card_v7,2.0,29.42,,card_present_pos,0.4155,0.9493
2026-03-29,fraud_card_v7,2.0,17.59,,card_present_pos,0.4098,0.9459
2026-03-29,fraud_card_v7,0.0,41.33,,card_present_pos,0.1799,0.8079
2026-03-29,fraud_card_v7,3.0,14.81,,card_present_pos,0.5572,0.9657
2026-03-29,fraud_card_v7,0.0,141.02,,card_present_pos,0.2112,0.8267
2026-03-29,fraud_card_v7,2.0,126.05,,card_present_pos,0.4631,0.9779
2026-03-29,fraud_card_v7,0.0,184.28,,card_present_pos,0.2259,0.8356
2026-03-29,fraud_card_v7,1.0,39.19,,card_present_pos,0.2846,0.8708
2026-03-29,fraud_card_v7,2.0,104.91,,card_present_pos,0.4526,0.9716
2026-03-29,fraud_card_v7,0.0,21.3,,card_present_pos,0.174,0.8044
2026-03-29,fraud_card_v7,2.0,37.68,,card_present_pos,0.4195,0.9517
2026-03-29,fraud_card_v7,0.0,185.89,,card_present_pos,0.2265,0.8359
2026-03-29,fraud_card_v7,1.0,215.84,,card_present_pos,0.3616,0.917
2026-03-29,fraud_card_v7,3.0,75.45,,card_present_pos,0.5868,0.9479
2026-03-29,fraud_card_v7,1.0,131.44,,card_present_pos,0.3236,0.8942
2026-03-29,fraud_card_v7,1.0,52.85,,card_present_pos,0.2902,0.8741
2026-03-29,fraud_card_v7,0.0,182.33,,card_present_pos,0.2252,0.8351
2026-03-29,fraud_card_v7,0.0,26.83,,card_present_pos,0.1756,0.8054
2026-03-29,fraud_card_v7,1.0,75.21,,card_present_pos,0.2995,0.8797
2026-03-29,fraud_card_v7,1.0,217.9,,card_present_pos,0.3626,0.9175
2026-03-29,fraud_card_v7,2.0,40.21,,card_present_pos,0.4208,0.9525
2026-03-29,fraud_card_v7,1.0,65.77,,card_present_pos,0.2956,0.8773
2026-03-29,fraud_card_v7,1.0,102.78,,card_present_pos,0.3112,0.8867
2026-03-29,fraud_card_v7,1.0,170.63,,card_present_pos,0.341,0.9046
2026-03-29,fraud_card_v7,3.0,31.78,,card_present_pos,0.5655,0.9607
2026-03-29,fraud_card_v7,2.0,97.1,,card_present_pos,0.4487,0.9692
2026-03-29,fraud_card_v7,0.0,177.55,,card_present_pos,0.2236,0.8342
2026-03-29,fraud_card_v7,1.0,176.97,,card_present_pos,0.3439,0.9063
2026-03-29,fraud_card_v7,2.0,63.87,,card_present_pos,0.4324,0.9594
2026-03-29,fraud_card_v7,2.0,47.07,,card_present_pos,0.4241,0.9545
2026-03-29,fraud_card_v7,1.0,65.86,,card_present_pos,0.2956,0.8774
2026-03-29,fraud_card_v7,0.0,32.88,,card_present_pos,0.1774,0.8064
2026-03-29,fraud_card_v7,3.0,113.98,,card_present_pos,0.6054,0.9368
2026-03-29,fraud_card_v7,2.0,76.29,,card_present_pos,0.4385,0.9631
2026-03-29,fraud_card_v7,3.0,5.8,,card_present_pos,0.5527,0.9684
2026-03-29,fraud_card_v7,3.0,95.93,,card_present_pos,0.5967,0.942
2026-03-29,fraud_card_v7,1.0,40.9,,card_present_pos,0.2853,0.8712
2026-03-29,fraud_card_v7,2.0,78.57,,card_present_pos,0.4396,0.9637
2026-03-29,fraud_card_v7,0.0,304.15,,card_present_pos,0.2706,0.8623
2026-03-29,fraud_card_v7,2.0,26.83,,card_present_pos,0.4143,0.9486
2026-03-29,fraud_card_v7,2.0,44.92,,card_present_pos,0.4231,0.9538
2026-03-29,fraud_card_v7,3.0,52.87,,card_present_pos,0.5758,0.9545
2026-03-29,fraud_card_v7,0.0,18.13,,card_present_pos,0.1731,0.8039
2026-03-29,fraud_card_v7,2.0,73.72,,card_present_pos,0.4372,0.9623
2026-03-29,fraud_card_v7,0.0,102.89,,card_present_pos,0.1987,0.8192
2026-03-29,fraud_card_v7,1.0,45.39,,card_present_pos,0.2872,0.8723
2026-03-29,fraud_ach_v3,,424.65,,all,0.0132,0.78
2026-03-29,fraud_ach_v3,,1084.4,,all,0.027,0.78
2026-03-29,fraud_ach_v3,,122.71,,all,0.0188,0.78
2026-03-29,fraud_ach_v3,,210.04,,all,0.0966,0.78
2026-03-29,fraud_ach_v3,,182.42,,all,0.0909,0.78
2026-03-29,fraud_ach_v3,,1442.44,,all,0.0339,0.78
2026-03-29,fraud_ach_v3,,433.84,,all,0.103,0.78
2026-03-29,fraud_ach_v3,,713.88,,all,0.0066,0.78
2026-03-29,fraud_ach_v3,,202.87,,all,0.0169,0.78
2026-03-29,fraud_ach_v3,,1477.75,,all,0.0089,0.78
2026-03-29,fraud_ach_v3,,667.43,,all,0.0333,0.78
2026-03-29,fraud_ach_v3,,99.99,,all,0.0691,0.78
2026-03-29,fraud_ach_v3,,74.25,,all,0.084,0.78
2026-03-29,fraud_ach_v3,,259.07,,all,0.0152,0.78
2026-03-29,fraud_ach_v3,,413.18,,all,0.05,0.78
2026-03-29,fraud_ach_v3,,169.75,,all,0.0698,0.78
2026-03-29,fraud_ach_v3,,117.52,,all,0.0164,0.78
2026-03-29,fraud_ach_v3,,644.38,,all,0.0165,0.78
2026-03-29,fraud_ach_v3,,351.72,,all,0.003,0.78
2026-03-29,fraud_ach_v3,,226.4,,all,0.0933,0.78
2026-03-29,aml_sar_v2,,,,all,0.2777,0.74
2026-03-29,aml_sar_v2,,,,all,0.5465,0.74
2026-03-29,aml_sar_v2,,,,all,0.1002,0.74
2026-03-29,aml_sar_v2,,,,all,0.1236,0.74
2026-03-29,aml_sar_v2,,,,all,0.2164,0.74
2026-03-29,aml_sar_v2,,,,all,0.4252,0.74
2026-03-29,aml_sar_v2,,,,all,0.1373,0.74
2026-03-29,aml_sar_v2,,,,all,0.3494,0.74
2026-03-29,aml_sar_v2,,,,all,0.224,0.74
2026-03-29,aml_sar_v2,,,,all,0.4151,0.74
2026-03-29,support_qa_v2,0.0,68.1,0.7385,all,0.7385,0.7385
2026-03-29,support_qa_v2,0.0,315.8,0.7376,all,0.7376,0.7376
2026-03-29,support_qa_v2,0.0,215.2,0.6216,all,0.6216,0.6216
2026-03-29,support_qa_v2,0.0,174.5,0.8595,all,0.8595,0.8595
2026-03-29,support_qa_v2,0.0,256.9,0.4886,all,0.4886,0.4886
2026-03-29,support_qa_v2,0.0,307.9,0.827,all,0.827,0.827
2026-03-29,support_qa_v2,1.0,164.4,0.92,all,0.92,0.92
